"A federal judge in Washington state Monday blocked blueprints for 3-D-printed guns from being shared online by a pro-gun group until the matter is resolved in court.

The preliminary injunction came in response to legal action by 19 states seeking to block Texas-based Defense Distributed from distributing the files it had posted online earlier this year.

...",politics
"The Trump administration has put its search for the Justice Department’s No. 3 official on the back burner after failing to persuade several candidates to take the challenging position, according to people familiar with the matter, in the latest sign of the difficulties besetting the agency.

The department lacks permanent, politically appointed leaders to oversee at least five high-profile units, including the criminal, civil and tax divisions. And it has been a frequent target of attacks by President Donald Trump for what...",politics
"U.S. Army Gen. Austin ""Scott"" Miller took command of American and NATO forces in Afghanistan on Sunday, becoming the 18th leader of the military coalition since 2001. Photo: AP

KABUL—A veteran of the U.S. military’s most elite and secretive combat units took command of American and NATO forces in Afghanistan on Sunday, citing the danger posed by terrorist sanctuaries here to explain why the 17-year mission must continue.

Gen. Austin “Scott” Miller, who was among the first American soldiers to enter Afghanistan after the Sept. 11, 2001, terrorist attacks on New York and Washington, assumed command of about 14,000 U.S. forces and 8,000 military personnel from other countries.

...",world
"Leo Arnold, 3, waves an Australian flag as U.S. Marines march through Darwin on Anzac Day, April 25. The date commemorates the sacrifice of current and former Australian and New Zealand military personnel.

Leo Arnold, 3, waves an Australian flag as U.S. Marines march through Darwin on Anzac Day, April 25. The date commemorates the sacrifice of current and former Australian and New Zealand military personnel. Photo: Michael Franchi for The Wall Street Journal

DARWIN, Australia—The past casts a long shadow over this palm-lined city on Asia’s fringe.

In February 1942, a devastating Japanese airstrike killed more than 200 people here and prompted many more to flee into the remote Outback. Together with the fall of Singapore days earlier, the attack on this “wild little tropic port,” in the words of U.S. war correspondent John Lardner, forcing a fundamental change in Australia’s outlook that its remoteness bestowed a level of safety from the world.

A U.S. destroyer patrols a scene of destruction at Darwin in June 1942, after a Japanese air raid. The smoke column at left is from an exploding Australian ship. At far right is a bombed British ship. Darwin suffered numerous Japanese attacks during 1942 and 1943.

A U.S. destroyer patrols a scene of destruction at Darwin in June 1942, after a Japanese air raid. The smoke column at left is from an exploding Australian ship. At far right is a bombed British ship. Darwin suffered numerous Japanese attacks during 1942 and 1943. Photo: Associated Press

Three generations on, this once-isolated northern Australian outpost has transformed to a city of 150,000 with renewed military importance for the U.S. and its allies as they bolster defenses against an assertive China.

At an army base on the city’s outskirts, the largest deployment of U.S. Marines stationed in Australia in decades recently began drills aimed at preparing for any future conflict in Asia. Darwin’s location, 400 miles from the Indonesian archipelago and 1,700 miles from the South China Sea, provides what could serve as a springboard for U.S. forces in the region.

“This place is of huge importance to the United States,” said the Marines’ Darwin commander, Col. Jay Schnelle. “The Australian-America relationship underpins peace and security in the Indo-Pacific region.”

Beijing JAPAN CHINA Pacific Ocean INDIA South China Sea PHILIPPINES INDONESIA Indian Ocean Darwin AUSTRALIA Sydney Canberra 1,000 miles 1,000 km

The U.S. and Australia have begun a multibillion-dollar improvement of air bases in northern Australia to accommodate stealth warplanes and long-range maritime patrol drones, and are building wharves and refueling points for visiting warships in Darwin—part of a $150 billion upgrade of Australia’s military.

Over the coming months, the Marines will embed for the first time on Australian amphibious assault ships and practice humanitarian-disaster operations and combat skills. The Marines will be joining troops from the Philippines, Japan and Pacific island countries here and on Australia’s east coast.

France, meanwhile, this month sent an amphibious task force to visit Darwin carrying British and French forces for drills alongside U.S. and Australian personnel. And India, for the first time, will send warplanes to Darwin for large-scale air exercises in July, joining aircraft from Singapore, Indonesia, the U.S., Thailand, Canada and Australia, involving thousands of personnel.

Much of the activity is a response to Chinese efforts to militarize atolls in the contested South China Sea, as Beijing modernizes its military to project power far from its shores. This month China began sea trials of its first China-made aircraft carrier and landed a heavy bomber on one of the disputed islands for the first time.

China’s arms buildup has brought a reappraisal of Darwin’s importance as a military station, a role it played during World War II and more recently as a launchpad for peacekeeping missions in East Timor.

A view of a military base in Darwin that will be upgraded as part of a multibillion-dollar effort to improve Australia’s defense facilities. Photo: Brook Mitchel/Getty Images

The U.S. and Australia have ruled out permanent U.S. bases on Australian soil, wary of domestic sensitivity to foreign bases. China has criticized the growing American presence in Australia, accusing both countries of a “Cold War mentality”—and Australian officials, mindful of Beijing’s economic clout, have sought to avoid antagonizing China while maintaining the security alliance with the U.S.

China is by far Australia’s largest trading partner, with a market for natural resources that has helped make Australians among the world’s most prosperous people. Darwin today is home to large numbers of ethnic Chinese, Thai and Indonesian migrant families, and is as attuned to Asia as it is to the surrounding Outback and Australia’s major population centers thousands of miles to the south.

The city’s affinity with Asia, said Mayor Kon Vatskalis, helps to explain why a 2015 deal handing China’s Landbridge Group a 99-year lease over the city’s port attracted scant attention locally. When Washington later voiced concern that the $368 million agreement could facilitate spying on Marines, Australia rushed to tighten rules around foreign investment in critical infrastructure.

“People here don’t think China is a threat—unless they’re in defense,” said Mr. Vatskalis.

U.S. Marine Col. Jay Schnelle and Sgt. Maj. Jeffrey Durham at a Darwin military memorial last month. Photo: Michael Franchi for The Wall Street Journal

In response to China’s buildup, the U.S. has sent aircraft carriers to assert freedom-of-navigation rights in the South China Sea and the Pentagon is considering sending heavily armed Marine Corps Expeditionary Units to East Asia. Japan is bulking up antiship and antiaircraft missile batteries and unifying its army command structure to facilitate quick deployment.

For the U.S., Australia’s benefits go beyond confronting China. The alliance allows the U.S. to disperse forces and offset a lack of permanent bases in the Pacific outside Japan and South Korea, particularly for aircraft.

Northern Australia offers Marines some of the world’s largest training ranges and allows them to test equipment against tropical heat and axle-breaking terrain. It also hosts important U.S. satellite bases, as well as one of the world’s most advanced long-range radars.

The U.S. presence here has been steadily expanding since the Marines arrived in 2012 as part of the Obama administration’s pivot to Asia. This year’s rotation of almost 1,600 Marines will grow to 2,500 in the next few years.

“Since the Marines deal was first done, there is a much more pressing sense of China’s presence in Southeast Asia,” said Peter Jennings, a former Australian defense official who helped to negotiate the agreement to build up U.S. forces. “That makes Darwin even more strategic now than it was either in 2010, or even back in 1942,” said Mr. Jennings, now executive director of the Australian Strategic Policy Institute, a security think tank.

Russia, too, has shown renewed interest in the region. This month, a Russian navy ship docked in Papua New Guinea for a training deployment. Russian strategic bombers visited Indonesia’s eastern Papua province late last year, putting Australia’s air force on alert.

Elsewhere to the north of Darwin, terrorism and piracy in the waters of the southern Philippines and eastern Indonesia pose security challenges, while North Korea’s missile program keeps U.S. allies in Asia in a constant state of readiness.

For 98-year-old Charlie Parrott, a veteran of the last great war in the Asia-Pacific, the Marines’ presence is reassuring.

“People can say what they like about America these days, but it’s very nice to have Marines back,” he said.

World War II veteran Austin Asche, 92, who joined the Royal Australian Air Force at 19, at the Anzac Day ceremony in Darwin on April 25. Photo: Michael Franchi for The Wall Street Journal

Write to Rob Taylor at rob.taylor@wsj.com",world
"ISTANBUL—The Turkish lira’s fall has been sudden and sharp. The cause traces back nearly a decade when the country’s leader decided to turn Turkey into something resembling China on a smaller scale, a world-class economy under one man’s firm control.

Eager to pull his nation out of an economic contraction that had marred much of the world at the start of 2009, Recep Tayyip Erdogan signed a decree easing access to foreign-exchange loans for Turkish companies.

The new rules lifted restrictions that barred companies without revenue in hard currencies from doing such borrowing—as long as the loans exceeded $5 million. “It was tantamount to saying: If you drink, drink a lot,” said one official in Ankara, Turkey’s capital.

In the following years, Turkish companies gorged on euro and dollar loans, granting Mr. Erdogan’s wish of brawny economic expansion that helped him and his ruling Justice and Development Party power through successive national and local elections. Memories of the 2009 recession evaporated, as did those of the 1990s crisis that had led Turkey to seek international assistance.

Mr. Erdogan was, in effect, mirroring in ways the approach of Chinese President Xi Jinping and his party, which consolidated political power in an authoritarian regime and encouraged heavy borrowing to supercharge the economy.

Turkey’s financial trouble shows the limitation of that approach, especially for countries more susceptible to the forces of global finance and without the kind of control exerted by China’s Communist Party. Vulnerabilities in the Turkish expansion model were so severe it took only two tweets by President Trump in recent weeks—one announcing sanctions against two Turkish officials and another on the doubling of some tariffs—to spark panic.

Nonfinancial corporations built a $330 billion debt pile that is now at the heart of global investor concerns over Turkey’s perilous financial situation. Compounded by a protracted dispute with the U.S. over the fate of an American pastor, those concerns have caused a currency debacle, with the Turkish lira collapsing to its lowest level ever against the dollar on Monday.

Although the lira pared some of its losses, it has shed roughly a third of its value against the dollar since the start of the year. On Friday, the lira sank more than 4% against the dollar after the U.S. administration threatened new penalties against the country over its detention of the pastor, Andrew Brunson. In late European trading Friday, a dollar bought 6.12 lira; a month ago, it bought 4.75.

Lira Woes After slipping against the dollar over recent years, the Turkish currency has plunged sharply. How many Turkish lira $1 buys 0 Sept. 15, 2008 Lehman files for bankruptcy. Aug. 28, 2014 Erdogan becomes president of Turkey. 1 June 24, 2018 Erdogan wins new mandate. July 9 Erdogan names son-in-law finance minister. 2 June 16, 2009 The Turkish government eases access to foreign-currency loans. 3 July 15, 2016 Erdogan survives military coup attempt. 4 June 12, 2011 Recep Tayyip Erdogan wins third term as prime minister. Aug. 10 Erdogan warns of ‘economic war’ as U.S. raises tariffs. July 24 Turkish central bank holds interest rates. 5 6 Scale inverted to show the weakening lira 7 ’18 ’17 ’16 2008 ’09 ’10 ’11 ’12 ’13 ’14 ’15 How many Turkish lira $1 buys 0 Aug. 28, 2014 Erdogan becomes president of Turkey. Sept. 15, 2008 Lehman files for bankruptcy. 1 June 24, 2018 Erdogan wins new mandate. July 9 Erdogan names son-in-law finance minister. 2 June 16, 2009 The Turkish government eases access to foreign-currency loans. 3 July 15, 2016 Erdogan survives military coup attempt. 4 June 12, 2011 Recep Tayyip Erdogan wins third term as prime minister. July 24 Turkish central bank holds interest rates. Aug. 10 Erdogan warns of ‘economic war’ as U.S. raises tariffs. 5 6 Scale inverted to show the weakening lira 7 2008 ’09 ’10 ’11 ’12 ’13 ’14 ’15 ’16 ’17 ’18 How many Turkish lira $1 buys 0 Sept. 15, 2008 Lehman files for bankruptcy. Aug. 28, 2014 Erdogan becomes president of Turkey. 1 July 9 Erdogan names son-in-law finance minister. June 24, 2018 Erdogan wins new mandate. 2 June 16, 2009 The Turkish government eases access to foreign-currency loans. 3 July 15, 2016 Erdogan survives military coup attempt. 4 June 12, 2011 Recep Tayyip Erdogan wins third term as prime minister. July 24 Turkish central bank holds interest rates. Aug. 10 Erdogan warns of ‘economic war’ as U.S. raises tariffs. 5 6 Scale inverted to show the weakening lira 7 ’10 ’11 ’12 ’13 ’14 ’15 ’16 ’17 ’18 ’09 2008 How many Turkish lira $1 buys 0 2 4 5 3 1 1 2 3 7 4 6 5 8 6 Scale inverted to show the weakening lira 9 7 2008 ’09 ’10 ’11 ’12 ’13 ’14 ’15 ’16 ’17 ’18 Sept. 15, 2008 Lehman files for bankruptcy. 1 June 16, 2009 The Turkish government eases access to foreign-currency loans. 2 June 12, 2011 Recep Tayyip Erdogan wins third term as prime minister. 3 Aug. 28, 2014 Erdogan becomes president of Turkey. 4 July 15, 2016 Erdogan survives military coup attempt. 5 June 24, 2018 Erdogan wins new mandate. 6 July 9 Erdogan names son-in-law finance minister. 7 July 24 Turkish central bank holds interest rates. 8 Aug. 10 Erdogan warns of ‘economic war’ as U.S. raises tariffs. 9

The lira’s drop has sent ripples through the global financial system, raising concerns about the exposure of some European banks and denting investor appetite for emerging markets.

“It feels like going back to the 1990s,” when a deep Turkish financial crisis had ripple effects on global finance, said Zumrut Imamoglu, chief economist at Tusiad, one of Turkey’s leading industry and business-lobbying groups.

Atilla Kulekcioglu, founder and owner of Turkish pide chain Citir Usta. Photo: Citir Usta

Among businessmen caught on the wrong side of the lira is Atilla Kulekcioglu. In April, Citir Usta, the food chain he founded in 2003, filed for protection from creditors over debt of more than 10 million lira. Mr. Kulekcioglu said he had always resisted the temptation of contracting foreign-currency loans because clients pay in lira for the pide, a Turkish dish similar to flatbread he serves at his restaurants.

Yet, the shopping malls that house his outlets, built on the back of euro or dollar loans, charge rents indexed on foreign currencies, he said. Unable to pass on the higher rent costs to his customers, Mr. Kulekcioglu said he closed 25 of his 65 restaurants and began scouting for foreign investors. “We were one of the four biggest chains in the sector,” he said.

Investor concerns over Turkey’s vulnerable finances have long been pervasive, especially as Mr. Erdogan consolidated his one-man rule and increased his sway over the central bank and monetary policy. In the spring, Mr. Erdogan called snap elections. And in June, he won a new five-year mandate that came with expanded executive powers, securing his political future before those concerns took hold.

The currency storm was a far cry from Mr. Erdogan’s electoral promise to place Turkey among the world’s top 10 economies by the end of his term from its current rank of 17th. As the lira storm raged last weekend, the president was touring the Black Sea region, delivering speeches to thank voters for his re-election. He made no mention of the corporate-debt challenge. Rather, he denounced the tariffs the U.S. has introduced on some Turkish imports as an “act of economic war.”

“Once again, we are facing a surreptitious political plot,” he told supporters in the Black Sea town of Trabzon on Sunday. “God permitting, we will overcome this.”

On Thursday, Turkish Finance Minister Berat Albayrak—Mr. Erdogan’s son-in-law—said on a conference call with about 3,000 investors and financial analysts that the lira rout was excessive and didn’t reflect Turkey’s core economic strength.

Economists say years of heavy corporate borrowing, during which liquidity minted by the U.S. Federal Reserve and other central banks met Mr. Erdogan’s thirst for higher economic growth, has reached a limit.

Dire Strait Turkey's currency has plunged as its debt woes mount. Current account balance, quarterly Annual cost of insuring $10 million of debt against default for five years* 4 % $600 thousand Argentina 2 500 Turkey 0 Brazil 400 –2 Brazil 300 –4 South Africa South Africa 200 –6 Argentina Russia 100 Mexico Turkey –8 –10 0 M J M J J A A F 1Q 2009 1Q ’13 1Q ’11 1Q ’15 1Q ’17 External debt to GDP of some developing economies, 2017 Turkey 53.4% 49.6% South Africa 38.1% Mexico Argentina 36.5% Russia 34.0% Brazil 32.5% India 19.7% China 14.2% Current account balance, quarterly Annual cost of insuring $10 million of debt against default for five years* $600 thousand 4 % Argentina 2 500 Turkey 0 Brazil 400 –2 Brazil 300 –4 South Africa South Africa 200 –6 Russia Argentina 100 Mexico Turkey –8 0 –10 F M A M J J J A 1Q ’11 1Q ’13 1Q ’15 1Q ’17 1Q 2009 External debt to GDP of some developing economies, 2017 53.4% Turkey South Africa 49.6% 38.1% Mexico Argentina 36.5% 34.0% Russia 32.5% Brazil India 19.7% China 14.2% Current account balance, quarterly Annual cost of insuring $10 million of debt against default for five years* $600 thousand 4 % Argentina 2 500 Turkey 0 Brazil 400 –2 Brazil 300 –4 South Africa South Africa 200 –6 Russia Argentina 100 Mexico Turkey –8 0 –10 M A F J J M A J 1Q ’11 1Q ’13 1Q ’15 1Q ’17 1Q 2009 External debt to GDP of some developing economies, 2017 Turkey 53.4% South Africa 49.6% Mexico 38.1% Argentina 36.5% 34.0% Russia 32.5% Brazil India 19.7% China 14.2% Annual cost of insuring $10 million of debt against default for five years* thousand $600 Argentina 500 Turkey 400 Brazil 300 South Africa 200 Russia 100 Mexico 0 A J J M A M F J Current account balance, quarterly 4 % 2 0 Brazil –2 –4 South Africa –6 Argentina Turkey –8 –10 1Q ’11 1Q ’17 1Q 2009 1Q ’15 1Q ’13 External debt to GDP of some developing economies, 2017 53.4% Turkey South Africa 49.6% 38.1% Mexico Argentina 36.5% 34.0% Russia 32.5% Brazil 19.7% India China 14.2%

Refet Gurkaynak, a professor of economics at the Bilkent University in Ankara, said souring U.S. relations were a trigger that awakened investors to the reality of Turkey’s financial pain.

“The problem here is that our corporate sector is deeply, deeply indebted,” he said, warning of a looming rise in defaults and layoffs. “You can’t dump all the corporate problems on the banks, so there will have to be some sharing of the problems by the banks and the government, hence the public.”

Turkish officials didn’t reply to messages seeking comment. During his call with investors, Mr. Albayrak said the government would announce a detailed action plan in September.

At the start of his national political career, Mr. Erdogan cut a more accommodating figure. When he became prime minister in 2003, Turkey was two years into a bailout plan run by the International Monetary Fund, receiving billions of dollars of loans in exchange for implementing the fund’s recipe of fiscal and budget rigor.

Related Video A financial crisis is continuing to unfold in Turkey. The WSJ's Gerald. F. Seib looks at three important reasons why you should care about Turkey's economic troubles. Photo: Getty

Carrying out the remaining IMF measures, Turkey reaped the benefits with lower inflation and a jump in exports, becoming a darling of emerging-market investors. Europeans greeted Mr. Erdogan as a strategic partner and, in December 2004, the European Union formally granted Turkey the right to begin accession talks, kicking off large aid and investment programs.

At a conference around that time at the European Parliament, Franco-German lawmaker Daniel Cohn-Bendit walked up to the Turkish leader, video of the meeting shows. “Mr. Erdogan, I have a present for you,” the lawmaker said, handing him a coin. “The first euro in Turkish.”

With the flow of money, Turkey became a construction site, as Mr. Erdogan, who had developed a penchant for infrastructure projects when he was Istanbul’s mayor in the 1990s, launched train, highway and bridge projects. Istanbul’s skyline, which counted 19 high-rises when he became prime minister, now has 98, according to the Council on Tall Buildings and Urban Habitat, a Chicago-based nonprofit.

In 2007, his honeymoon with the EU took a hit. Several European leaders, such as then-President Nicolas Sarkozy of France, publicly said they would veto Turkey’s membership to the bloc.

In 2008, the IMF assistance program expired. Mr. Erdogan minimized the fund’s role, instead crediting his own stewardship for Turkey’s economic miracle and vowing to follow his own course.

Durmus Yilmaz, an opposition lawmaker, said Mr. Erdogan and his ruling AKP party began behaving more confidently. “After 2008, they felt they knew better,” said Mr. Yilmaz, a former governor of Turkey’s central bank.

That is when the global recession hit Turkey. In the first quarter of 2009, the Turkish economy shrank more than 13%. The government switched to expansionary measures such as the easing on foreign-currency loans.

Within months, the Turkish economy was back on its feet. Mr. Erdogan wanted more growth and didn’t reduce budget spending. “With demand increasing a lot in an economy that was already at full capacity,” said Mr. Gurkaynak, the economics professor, “we began to run the humongous current-account deficit and inflation began to creep up.”

In May 2013, then Turkish Deputy Prime Minister Ali Babacan boasted that Turkey had finished paying its $23.5 billion IMF debt. “For the first time in 19 years, Turkey owes no debt to the IMF,” Mr. Babacan said after initiating the final wire transfers from a computer at Turkey’s central-bank headquarters.

Recep Tayyip Erdogan, left, and Ali Babacan, right, in the Turkish parliament in 2012. Photo: ADEM ALTAN/Agence France-Presse/Getty Images

Two weeks later, two tremors shook Turkey. One came from the U.S., where then Federal Reserve Chairman Ben Bernanke signaled in an address to Congress that years of Fed stimulus might come to an end. For Turkey, the message was a warning that the days of easy access to foreign funding, vital to plugging holes in its current account, could be numbered.

The other occurred in Istanbul, where a small sit-in protesting the destruction of the tree-lined Gezi park escalated into nationwide, often-violent protests against Mr. Erdogan’s increasingly authoritarian rule.

Mr. Bernanke’s speech and the political upheaval weighed on the lira, which lost ground against the dollar, heightening pressure on the Turkish central bank to raise interest rates. But Mr. Erdogan vetoed a rate increase. In a series of speeches in June, he blamed what he called “the interest-rate lobby” for the Gezi protests and negative pressure on the lira.

“He believes the economy works in a way that is different from what the faculty says” in economic literature, said Mr. Yilmaz, the former central-bank governor.

After a failed coup in July 2016, the Turkish economy shrank abruptly. The emergency rule introduced by the government spooked foreign companies, which sharply cut direct investment.

Last year, the government dramatically expanded its support to small companies through a state fund that guaranteed bank loans worth about 200 billion lira in total, up from about 15 billion in 2016. Economists say the move helped turbocharge the Turkish economy to a growth rate of 7.4% in 2017, the highest of all Group of 20 economies.

At the start of 2018, the lira was falling on simmering concerns over Turkey’s large corporate debt. Some of the president’s advisers talked on television about the need to cool Turkey’s economic engine after such a bewildering run.

But surrounded by businessmen in a hall of the presidential complex in April, Mr. Erdogan distributed framed “incentive certificates” as he announced another $34 billion stimulus program.

“Some people say ‘too much growth is not a good thing,’ ” he said. “Why? Because they are jealous. It is nothing else.”

The Byzantine-era Hagia Sophia, one of Istanbul's main tourist attractions, on Friday. Photo: Lefteris Pitarakis/Associated Press

The fallout has been harsh on companies such as partly state-owned Turk Telekom , Turkey’s largest phone operator. Last month, it blamed a second-quarter net loss of 889 million lira on “unfavorable forex movements,” saying almost all of its bank borrowings, which stood at 14.7 billion lira as of June 30, were in dollars and euros. Stripping out those effects, it said, it would have posted a net profit of 676 million lira.

“Turk Telekom has debt in foreign currencies but this is at a manageable level and actually is a low amount,” a Turk Telekom spokeswoman said Friday.

Having announced this spring his intention to seek a new mandate, Mr. Erdogan hit the campaign trail. He promised that a landmark mosque in Istanbul and the city’s new airport, cast as the world’s biggest, would soon be completed. He announced details of a grand project to connect the Black and Marmara seas with a canal that would house a population of seven million along its banks.

In May, the lira’s drop intensified after the president told a London conference he intended to have a bigger say in monetary policy in the future. In a bid to support the Turkish currency, the central bank sharply raised interest rates. That same month, the government reintroduced most of the restrictions on foreign-currency loans it had lifted in 2009.

“That was too late,” said Ms. Imamoglu, the Tusiad economist. “They should have done it before 2015.”

Write to David Gauthier-Villars at David.Gauthier-Villars@wsj.com",world
"ASAKA, Japan—For the first time since World War II, Japan’s army is a unified fighting force.

On Wednesday, a central command station for Japan’s Ground Self-Defense Force opened at a military base here, just north of Tokyo. The headquarters will control Japan’s five regional armies and a new amphibious brigade similar to the U.S. Marine Corps.

The...",world
"OTTAWA—A Canadian appeals court on Thursday annulled regulatory approval of the Trans Mountain pipeline expansion project, dealing a stinging blow to the country’s Liberal government after it agreed to purchase the corridor from Kinder Morgan Inc. in a multibillion-dollar deal.

The court ruling is the latest impediment in a yearslong, politically fraught effort to expand the amount of landlocked crude oil that can be moved from the province of Alberta to the Pacific Coast, where it can be loaded on tankers and transported...",world
"This promises to be quite a week in Venezuela. President Nicolás Maduro is rolling out his economic recuperation plan, which is supposed to rescue the once-wealthy nation from the economic damage that socialism has delivered. But on the evidence of the plan Mr. Maduro announced Friday, Venezuela could be in for a monetary meltdown.

The main feature of the Maduro plan is a giant devaluation. The new fixed rate for what he calls the “strong bolivar” is 6,000,000 to the dollar. The preferential price from the central bank...",world
"CHEYENNE, Wyo.—The only candidate with experience in elected office beat five challengers Tuesday to claim the Republican nomination for Wyoming governor, a win that goes a long way toward winning top office in this deep-red state.

Meanwhile, experience also won out as U.S. Sen. John Barrasso fended off a well-funded challenger in his GOP primary.

In...",politics
"Secretary of State Mike Pompeo has tapped Carnegie Mellon University Professor Kiron Skinner, a nationally known author and Hoover Institution research fellow, as the State Department’s top planner.

Ms. Skinner, who has worked with former Secretaries of State Condoleezza Rice and George Shultz, represents what Mr. Pompeo said is a major personnel addition as he moves to fulfill promises to rebuild department staffing.

Mr....",politics
"A lawyer for President Donald Trump’s family foundation on Thursday accused the New York attorney general’s office of political bias, claiming the state’s former top legal officer used an investigation into the charity to further his own re-election campaign.

The accusation is the first formal response to a lawsuit filed in June by the attorney general’s office, which claimed the president had used the Donald J. Trump Foundation to pay legal settlements, further his campaign and promote his businesses. In the court filing,...",politics
"WASHINGTON—The Trump administration, unable to win concessions from European Union counterparts ahead of a Friday deadline, is planning to make good on its threat to impose tariffs on European steel and aluminum, people familiar with the matter said.

The administration is expected to make an announcement as early as Thursday.

The move, which...",politics
"Don’t blame Brett Kavanaugh when he demurs at his confirmation hearing from answering questions on legal issues that might come before the Supreme Court. It’s the senators who will be in the wrong, for demanding commitments that no judicious nominee could provide. To answer “direct questions on stare decisis on many other matters, including Roe and health care”—as Minority Leader Chuck Schumer has called for—would itself be disqualifying.

That principle has come to be called the Ginsburg Standard, after Justice Ruth Bader...",politics
"New York Governor Andrew Cuomo has earned a new opponent in his assault on liberties enumerated in the Bill of Rights. Better late than never, the American Civil Liberties Union is standing up against Mr. Cuomo’s abuse of the National Rifle Association. The happy result could be not just expanded liberty in New York but safer financial institutions as well.

All year long, Mr. Cuomo has been doing whatever he thinks he needs to do to ensure that actress Cynthia Nixon doesn’t threaten his lock on the Democratic nomination and...",politics
"For those of us who are elected officials, few votes will be more consequential than whether to approve or disapprove the nuclear agreement President Obama has reached with Iran. Yet the president expects Congress to cast this vote without the administration’s fully disclosing the contents of the deal to the American people. This is unacceptable and plainly violates the Iran Nuclear Agreement Review Act—a law the president signed only weeks ago.

During a recent trip to Vienna to meet with the International Atomic Energy Agency,...",politics
"BEIJING—China established formal relations with El Salvador, wresting away yet another country from Taiwan’s diminishing pool of diplomatic partners as part of an intensifying campaign to undermine Taiwanese President Tsai Ing-wen.

Tuesday’s announcement was made at a signing ceremony by the Chinese and Salvadoran foreign ministers in Beijing. It comes on the heels of a trip to Central and South America with unusually high-profile stopoffs in the U.S. by Ms. Tsai, whom China’s leaders want shunned for resisting Chinese appeals...",world
"California Gov. Jerry Brown signed legislation eliminating cash bail for people accused of crimes, in a major step forward for a growing national movement.

Several U.S. cities and states have in recent years reduced their reliance on bail, arguing the system unfairly confines poor people, creating overcrowded jails and extra costs for taxpayers. California, which has historically set some of the highest bail amounts in the nation, is now the largest state to do so.

...",politics
"President Trump’s former personal attorney Michael Cohen pleaded guilty to eight criminal charges on Tuesday. WSJ’s Shelby Holliday explains how Cohen’s plea agreement could impact the president. Photo: Associated Press

President Trump’s financial gatekeeper was granted immunity by federal authorities in New York and testified before a grand jury, the third longtime confidant of Mr. Trump known to have provided information in an illegal hush-money investigation that has implicated the president.

Allen Weisselberg, who has served for decades as chief financial officer and executive vice president of the Trump Organization, testified several weeks ago in the criminal investigation by federal prosecutors in Manhattan into Michael Cohen, Mr....",politics
"WASHINGTON—Senate Democrats called for Republicans to halt confirmation hearings for Supreme Court nominee Brett Kavanaugh, citing his own potential role in legal proceedings involving President Trump, but didn’t address whether they would pursue any actions in Congress against the president.

Republicans, meanwhile, urged restraint and warned Democrats not to overplay their hand.

The...",politics
"A voter casts a ballot at a voting machine in North Las Vegas, Nev., on Nov. 8, 2016. Last week, 21 state attorneys general sent a letter to Congress asking for more money for the Election Assistance Commission “to support election security improvements.”

A voter casts a ballot at a voting machine in North Las Vegas, Nev., on Nov. 8, 2016. Last week, 21 state attorneys general sent a letter to Congress asking for more money for the Election Assistance Commission “to support election security improvements.” Photo: Ethan Miller/Getty Images

WASHINGTON—Senate Republicans on Wednesday blocked a Democratic effort to increase spending on election security measures, saying they wanted to see what states do with grants they have already been provided.

The amendment, which would have appropriated $250 million for grants to states through the federal Election Assistance Commission, garnered 50 in favor to 47 opposed, largely on party lines and shy of the 60 needed to pass. Tennessee Sen. Bob Corker was the only Republican to vote in support of the amendment.

“A lot of the states want this kind of help to make sure their systems are not going to be hacked,” said Sen. Mazie Hirono (D., Hawaii) “The Republicans are not standing in line to help them, which I think is a real testament to what they think about protecting our democracy.”",politics
"Michael Cohen pleaded guilty to campaign-finance violations related to two payments made in the final months before the 2016 election to women who alleged having had sexual relations with Donald Trump.

Mr. Cohen told a federal judge on Tuesday he made both payments “for the purpose of influencing the election” and acted at the direction of Mr. Trump, who has denied the sexual encounters and directing the payments.

August 2016:...",politics
"The cases of Michael Cohen and Paul Manafort could drive President Trump to the campaign trail before the midterms. The WSJ's Gerald F. Seib explains. Photo: Getty

President Trump’s former lawyer pleaded guilty to eight criminal counts and implicated his ex-boss on Tuesday, and now what Michael Cohen knows could bolster special counsel Robert Mueller’s investigation going forward.

In media appearances since the plea, Mr. Cohen’s lawyer, Lanny Davis, has said Mr. Cohen has information to share with Mr. Mueller about whether Mr. Trump had advance knowledge that Russia had hacked emails from Democratic servers that were later published by the antisecrecy group WikiLeaks during the 2016...",politics
"TOKYO—On a stormy night, three mysterious figures clamber onto an uninhabited island in the East China Sea. Tensions spiral upward from there until China invades several Japanese islands, triggering Tokyo’s first use of military force since World War II in a fierce battle on land, air and sea.

It is all fiction, laid out in a series of manga cartoon novels called “Aircraft Carrier Ibuki” that has sold more than three million copies in Japan by presenting a plausible tale of the nation’s military future. Coming next: a movie...",world
"WASHINGTON—Trump lawyer Rudy Giuliani said the president had repaid his longtime attorney, Michael Cohen, for a $130,000 payment Mr. Cohen made to a former adult film star in October 2016 in exchange for her silence about an alleged sexual encounter.

Mr. Giuliani, who joined the legal team representing President Donald Trump in the Russia investigation last month, told The Wall Street Journal Wednesday evening that the president had repaid Mr. Cohen, but he suggested that Mr. Cohen made the payment without Mr. Trump’s knowledge...",politics
